discrete continuous discrete
3:1 6.232501344376018 1
4:1 17.016389149302054 4
4:1 12.942415916256746 4
4:1 11.988307458571857 4
3:1 6.8279029473494335 4
3:2 36.04905967452608 4
.
3:4 4.96213243468306 1
2:4 17.05103401009092 2
2:4 17.505930996072156 2
3:4 4.965098487588051 1
3:3 23.272532484709465 1
3:4 3.583961558989631 1
3:3 21.332974456294636 1
3:2 42.20074374761937 4
3:2 30.49210936755958 4
3:3 15.316359489131255 1
3:4 5.146679128361813 1
2:4 15.500503675128153 2
2:4 9.921919554689909 2
2:3 15.9037704291664 2
2:4 18.921967968604616 4
3:4 5.314031224496803 1
3:3 20.847926155978413 1
2:3 11.568733010200305 2
2:3 15.211045573672529 4
2:3 21.298472824446534 2
2:3 10.505449103408475 2
2:4 18.926913979159444 2
3:4 4.7194490131779245 4
3:3 14.57190239293331 1
3:2 41.386902310615255 3
3:1 4.30092749315605 4
3:1 4.034778931932414 4
3:2 11.938764021779589 4
3:3 12.337847092050417 1
3:4 4.948583906479511 1
3:4 4.356163041187288 1
4:4 19.108802190124837 1
4:4 20.18965908627439 1
3:4 5.475980433808802 1
2:4 19.491302688216233 2
2:4 11.759185190692943 2
3:4 4.63678477269903 1
4:4 11.228106551665201 1
4:4 4.223645333828229 1
4:4 14.97474157930676 1
4:4 12.17949862733019 1
4:4 37.29767822880882 1
4:4 12.515655132989867 1
4:4 14.134367040146593 1
4:4 8.837756996569698 1
3:4 4.589147231858584 1
3:3 24.133033524577 1
3:3 13.993717825881495 1
3:3 16.87950214113707 1
3:4 5.0119608331659515 1
4:4 10.204277789230314 1
4:4 14.19520130571587 1
3:4 4.561839666396212 1
4:4 15.987347583087404 1
4:4 16.161037956174617 1
3:4 4.0121167353545255 1
2:4 21.793289679942134 2
2:4 6.476402949425266 1
2:4 13.529154534822023 2
3:4 6.166460253050532 2
3:3 17.53526372036125 1
2:3 5.512608163917683 2
1:3 30.432962954834387 2
1:3 25.879575611847763 2
1:3 41.20488536543458 2
2:3 16.862233760361487 2
2:4 22.390862039416227 2
2:3 36.445797037509045 2
3:3 20.950067716557438 1
3:2 25.705062904138657 4
3:3 16.825283496345154 1
3:3 20.853389125636163 1
3:3 20.40575664277909 1
3:4 18.795448868402836 1
3:4 4.526742603100148 1
2:4 17.857589317999132 2
2:3 21.013229040735 2
2:3 16.059110513874685 2
1:3 27.07714997941449 2
1:3 20.377616394415234 2
1:2 6.1803539072464275 3
1:2 15.595590925332687 3
1:2 27.211926478966625 3
1:3 27.84417913269677 2
1:2 15.331396564791113 3
1:2 3.6067204584588333 3
1:3 30.104920550609627 2
2:3 19.742454562824978 2
3:3 26.877120379918622 1
3:4 12.916735286892425 1
3:4 4.69651387094795 1
3:3 19.732767148783083 1
3:3 23.006336995996612 1
3:4 3.967453206147038 1
2:4 21.51314930876184 2
2:4 15.830663424367927 2
2:4 24.114998621294596 2
2:3 17.833083657694505 2
3:3 19.94373820243588 1
2:3 5.493462849843553 2
3:3 16.87711492865221 1
3:2 36.87728992272001 4
3:3 19.68553958184509 1
3:4 3.6361397475993624 1
3:3 24.660360491189948 1
2:3 8.409371242894181 2
2:4 18.393170666182385 2
2:3 9.75317140748112 2
2:3 11.116021380509713 2
2:4 19.854845128198622 2
3:4 4.742904920925932 1
4:4 15.399831202452955 3
4:4 17.21894965483767 1
4:4 14.999768135191246 1
4:4 15.43245665832951 1
3:4 17.799969510022876 1
4:4 13.420834269951373 1
3:4 3.9578230660604774 1
3:4 5.208474028521476 1
2:4 27.406282301501196 2
3:4 4.595678549431287 1
4:4 14.553484588346953 1
3:4 6.477509764367932 1
4:4 23.48348505468437 2
3:4 4.83695051295029 1
3:4 3.9605170850776052 1
3:4 4.737956132390196 1
2:4 24.08293896902663 3
3:4 4.782058003342747 1
3:4 3.4898569644993978 1
4:4 19.062846491425184 1
4:4 12.779115791713203 3
4:4 15.373950394577072 1
3:4 5.364075701064615 1
4:4 17.059581252461626 1
4:4 10.456247292567912 1
4:4 11.920087709714815 1
4:4 16.175173341596782 1
4:4 13.721884074903393 1
4:4 6.5458258367480955 1
4:4 8.184709575524106 1
3:4 3.2567896669996577 1
3:3 11.770746881591725 1
3:3 22.111727186935614 1
3:2 42.84499566647783 4
4:2 6.6698586467811865 4
4:1 23.11670801864799 4
4:2 5.211516273093078 4
3:2 48.208671031519344 4
3:2 37.742249284915324 1
3:2 27.560979636306882 4
4:2 6.214223512445485 4
4:2 5.181980911103405 4
4:1 15.991028555545245 4
4:2 5.612205729462113 4
4:2 4.879357011953963 4
4:2 5.8189174451348595 4
4:2 3.5165155046514944 1
4:2 4.1074932120389605 4
4:2 3.571867641537816 4
3:2 29.088953150386818 4
3:3 16.78835845105125 1
3:4 4.767446991979331 1
3:4 5.084401859508884 3
2:4 22.887466372444127 2
3:4 5.409073030003494 1
3:4 5.189837030025719 1
4:4 10.064645774746644 1
3:4 7.104909178235695 1
3:3 20.44385535163989 1
3:4 31.235050151894196 1
2:4 21.917304612063862 2
2:4 19.958319570934542 2
2:4 13.651935946836426 2
2:4 9.470320661818278 2
2:4 22.907548197709758 2
2:4 13.268659540161583 2
2:3 12.259548061093179 2
2:3 12.043103064403315 2
1:3 17.94571120048282 2
1:2 18.042493744363323 3
1:3 16.188087541833276 2
1:3 12.124898958178841 2
1:3 26.592310529110048 2
1:3 24.641783638397747 3
1:2 25.431225493577145 3
1:2 15.675853747231923 3
1:2 17.735901681326503 3
1:3 39.59590639694997 2
1:3 29.129288430023873 2
1:3 34.46112072957605 2
2:3 4.216827106521164 2
2:4 17.49200862242104 2
2:4 17.68049515627439 2
2:4 16.36881430707285 2
2:4 21.72490725376446 2
2:4 24.365002464282558 2
3:4 4.671846445981661 1
3:3 33.127397131874254 1
3:2 36.01856450203264 4
.
2:1 34.989573737499114 3
2:1 30.033284041303304 3
3:1 5.61302869870606 3
3:2 30.966862509153337 4
4:2 5.273112065171074 4
3:2 38.87430600982763 4
4:2 5.341417132812734 4
3:2 30.458153951801528 3
3:2 15.110231077791333 4
3:2 25.973085797031615 4
4:2 6.7443062533116285 4
4:2 4.3977110182772865 4
4:2 5.847974749111137 4
4:2 25.12059936944624 4
4:1 15.076416353989398 4
4:2 6.007405307865246 4
4:2 4.230264193269228 4
3:2 29.866110037494742 4
3:1 17.0993672708496 4
3:1 5.36428727094097 4
3:1 6.531714899834008 1
3:2 33.63641209817991 4
4:2 5.808866590969226 4
4:2 4.409206418965436 4
4:2 5.774928578153489 4
4:2 5.0907566323862765 4
3:2 24.732635543784447 4
3:2 41.34603094542872 4
3:1 4.122124901893583 4
3:1 4.734981866624712 4
3:2 42.10720296962438 4
3:1 4.136031092151724 4
4:1 4.931528674711644 4
3:1 5.966958173991575 4
3:1 4.590055262935828 4
3:1 30.575567115346253 4
2:1 27.640230151178493 3
2:1 39.16586416844456 3
2:1 34.25626397175392 2
2:1 21.707579332784672 3
2:1 34.81830668982732 2
2:1 31.060196792650856 3
2:1 11.863101376385197 3
2:1 26.33364663942816 3
2:1 48.536869817111345 3
2:1 38.61831114546674 3
3:1 5.772107570632842 4
3:1 5.229394771450375 4
3:2 29.13295578282827 4
4:2 5.831564509115586 4
4:2 4.813417500522732 4
4:1 22.227661903720666 4
4:2 4.484190466128078 4
4:1 16.308059524084985 4
4:2 4.814516128171782 4
4:2 4.233956067892303 4
3:2 39.12227988614799 4
3:1 4.333222849261971 1
2:1 39.53931189996138 3
2:1 36.99634629319899 3
2:1 41.99815604784171 3
2:1 47.14202968774656 3
2:1 41.086087458668736 3
2:1 47.91880909825949 3
2:1 2.033731498121819 2
2:1 21.295537515088917 3
2:1 35.70445120284705 3
2:1 41.530970987358955 3
2:1 37.161519829129105 3
2:1 33.610383537818876 3
2:1 21.75057810033143 3
2:1 33.9501249751859 3
2:1 34.2355789987874 3
2:1 49.080823626156416 3
2:1 39.86886134101373 3
2:1 36.372103385513036 3
2:1 46.69833597181237 3
2:1 20.03633863248326 3
3:1 6.954270746158761 4
2:1 26.773799396109215 3
2:1 44.45469550651577 3
2:1 35.76530218634109 3
3:1 5.5486374203590385 4
2:1 37.00710283740541 1
3:1 3.661347985525408 4
3:2 24.188255922007038 4
4:2 3.2630682097610437 1
4:2 6.1088245810095145 1
4:2 3.994059263625827 4
4:2 6.682305245902332 2
4:2 4.6757576916420795 4
4:2 6.931166730367919 4
4:2 5.083875210445024 1
4:2 4.9512114140798 4
4:2 6.33995887526208 4
3:2 25.84536442265209 4
3:1 5.016944944964835 4
2:1 38.29601505431224 2
3:1 4.490139744382922 4
3:2 34.73641847392345 4
4:2 4.782231655878644 3
4:1 15.724833904872693 4
4:2 4.843615809946376 1
4:2 4.5138405708527625 4
4:2 6.897366036762366 4
4:2 4.545036350835823 4
4:2 17.839909369450215 4
3:2 41.451080644010304 4
3:2 45.445951876073195 4
4:2 7.205965370041707 4
4:2 6.604920454803055 4
4:2 5.777620512343302 4
3:2 42.15416861124919 4
3:2 26.745408449417233 4
3:2 24.808484865108866 4
3:1 6.322408295639714 1
2:1 35.23288467598563 4
2:1 23.92477563539697 3
2:1 48.311738042425155 2
3:1 5.612221704533937 4
3:1 6.266772592795334 4
2:1 36.932420689127895 3
2:1 44.58188122115243 3
2:1 17.877796405341158 3
2:1 33.827205072697765 3
2:1 35.47067862208876 3
2:1 47.391845939077946 3
2:1 34.82875909642544 3
2:1 43.01037951308487 1
2:1 38.391600788049935 3
2:1 33.28415355044255 3
2:1 42.482097795029446 3
2:1 39.138919762704894 3
2:1 28.272683401023677 1
3:1 3.7972460968834367 4
2:1 32.643675212928414 3
2:1 26.64691073540049 3
2:1 53.82294404772085 3
2:1 30.45784299426051 3
2:1 5.215244642347471 3
2:1 32.04442544432676 3
3:1 4.661524453633766 4
3:2 17.248361600491247 2
3:2 33.08168836604324 1
4:2 5.498494177831585 4
4:2 4.803000087063156 4
4:2 5.606119922910196 4
4:2 5.262027928749666 4
4:1 18.945847763724828 4
4:2 5.152436502485802 4
4:1 9.82530664343069 4
4:1 15.685124999974812 2
3:1 5.012810098365854 4
3:2 31.20259511818951 3
3:2 38.694810325750694 4
4:2 6.475118811825199 4
4:2 4.505894973138285 4
3:2 39.19252058392495 4
3:3 22.811478314002287 1
2:3 15.128186718132442 2
1:3 25.03183439805912 2
1:3 29.908150663485525 2
2:3 16.935226348247994 4
3:3 24.658744484277566 1
3:3 10.987119917086334 1
3:4 4.33767437992667 1
3:4 3.1702226823731205 1
4:4 19.1651634998442 1
4:4 16.92996463105161 4
4:4 18.576196316657338 1
3:4 5.593357782077054 1
4:4 13.522874724501559 1
3:4 4.589147091847495 1
4:4 16.104368767196558 1
4:4 14.97651303283575 1
3:4 4.4449630310335415 1
3:3 18.123913522512417 1
3:4 3.627516690765993 1
3:4 4.565744876627828 1
3:3 16.49777559622766 1
3:4 4.492294950137847 1
2:4 22.057719709358516 2
2:3 13.918475784135232 2
2:4 19.647196823352157 2
2:4 35.584772928940836 2
3:4 5.848839938556179 1
3:4 5.294162685573504 1
3:3 17.78906288705451 1
3:3 26.307734920599636 1
3:4 4.025489633454262 4
2:4 9.162938408181315 2
2:3 11.841224560637379 2
2:4 15.29043688203932 2
2:3 18.387921197316 2
2:4 18.57288912715535 2
2:4 15.179126994441006 2
2:4 20.089803519491596 2
3:4 5.071955521597174 1
4:4 16.147462826979005 3
4:4 19.004680908724247 1
.
2:3 20.266705326209912 2
2:3 13.239890860082985 2
2:3 13.749251923135045 2
2:4 19.7845309601542 2
3:4 7.031678708385046 1
3:4 5.168945804981041 1
3:3 13.4586415672589 1
3:2 23.360855164907324 4
3:1 31.463566487652255 2
2:1 42.50961313533759 3
2:1 28.997656963706948 3
2:1 22.67887432815988 3
2:1 52.258107170834776 3
2:1 44.605066953127306 3
2:1 30.570244706478718 3
2:1 32.6484948980576 3
2:1 29.558482709870994 2
3:1 5.408930515869573 4
3:1 5.845049067855671 4
4:1 17.008216968572953 4
4:1 9.498525702587212 4
3:1 35.379621255861245 4
3:2 42.643517920929504 4
3:2 30.041915518626038 4
3:2 26.563225151612084 4
4:2 3.870743740528393 4
4:2 5.801545429575959 4
3:2 34.01357224713977 4
3:1 4.314012520727686 4
3:1 6.698390531885803 4
2:1 34.34807705014462 2
2:1 44.46002255111682 3
3:1 6.420267737674573 4
3:1 6.618698973020259 4
2:1 35.618392631035995 3
3:1 4.659039358206797 4
4:1 11.63283236642205 4
4:2 2.298945761663432 4
4:2 4.645767616661981 4
4:2 4.977984874975542 4
4:2 5.4684614554259285 4
4:2 3.684868473713801 4
3:2 37.78381609727162 4
3:1 4.326108019332078 4
2:1 21.655323982656885 3
2:1 47.734116582875956 3
2:1 29.85866716556927 1
2:1 29.442748932058453 3
2:1 32.49698840757696 3
3:1 4.558144769936863 4
3:2 25.160828532065057 4
4:2 7.032174002739229 4
3:2 26.410921710191474 2
3:2 37.70924030118441 4
3:1 5.246230595446922 4
3:2 33.90238162763696 4
3:1 4.985757360359238 4
3:1 4.415090661593326 4
3:1 5.707861755748682 4
3:2 10.201426317794532 4
3:1 5.414384844790368 4
4:1 12.324983798881476 4
4:2 29.917787453007538 4
4:2 4.523197533378151 4
4:2 4.963771623619585 4
4:2 3.6725157429279944 4
4:1 16.968760636142736 1
4:1 20.73254729724429 4
3:1 4.395848419338998 4
4:1 18.343957773157303 4
4:1 14.624504876000312 2
4:1 15.870198660037122 4
4:1 12.759947920466125 4
4:2 6.5481459878794475 4
4:1 11.96040316230746 4
3:1 5.0891728805511995 1
4:1 20.209851349396665 4
3:1 6.894537945197637 4
3:2 36.41277716132591 4
3:1 5.8888107820646365 4
4:1 13.518234133374028 4
3:1 3.9449919047478312 4
4:1 8.677266321579912 4
3:1 3.6482986703075913 4
2:1 35.06529361333211 3
2:1 34.47684245613923 3
2:1 37.61930921783939 3
2:1 38.485424880813795 3
2:1 34.0451373428027 3
2:1 19.109053622726574 3
2:1 26.196254102833038 3
3:1 7.216467291044793 4
3:1 4.039842422983742 4
3:2 38.14910725318676 4
3:1 3.531012418641435 4
3:2 23.579365697274646 4
3:3 11.17848619245892 3
2:3 21.34004669401498 2
2:4 16.786884176226412 4
2:4 20.447893915322933 2
2:3 15.871818775550379 3
2:4 17.965987621484537 2
2:3 23.34630200921159 2
3:3 22.701921549620867 1
3:4 6.124079066282387 2
2:4 22.583399323224015 2
2:3 9.305584778227663 2
3:3 26.237831110359092 1
3:2 28.56153991072422 4
3:2 42.804820121947884 4
3:2 32.45696811908395 4
3:1 3.937115477567151 4
2:1 28.99751867758676 3
2:1 42.418573712555244 2
2:1 28.884218000856094 3
2:1 36.99395207563451 3
3:1 5.7958360840404595 4
2:1 41.68387893837477 3
3:1 3.391815626940678 4
3:2 48.12597499325343 4
3:3 16.492177271340122 1
3:3 14.56210789329349 1
3:3 13.810139257914788 2
2:3 14.375110795364353 2
2:3 14.23795693108433 2
2:4 26.812267406138112 2
2:4 25.66079409343515 2
2:4 22.02645679722294 2
2:3 19.497849539961802 2
2:3 12.48654167960928 1
1:3 30.3979320739422 2
1:2 15.430313894224726 3
1:2 17.083530267151808 3
1:2 20.63631716038962 3
1:2 19.51483470898776 3
1:2 24.226358098454288 3
1:2 6.144049591666751 4
1:2 17.665504364443894 3
1:2 19.037621514063055 3
1:2 17.927536711235298 3
1:3 43.56596505464268 2
1:2 23.15410744292976 3
1:2 23.699399715387006 2
1:2 22.19095936241042 3
1:2 14.405740835121076 3
1:2 22.025932177477664 3
1:3 36.73365493979965 2
1:3 16.419111308396552 2
2:3 13.916539080077102 2
1:3 39.273724326042334 2
1:3 36.88811765284265 2
1:3 38.23116479842554 2
1:3 29.986444821790492 2
1:3 34.89947680887042 2
1:3 34.62035534274405 2
2:3 10.599073757274397 2
1:3 42.70383180133535 2
1:2 18.237889322181868 3
1:2 26.684734745743828 3
1:2 20.382602040963135 1
1:2 21.36485485612687 2
1:3 35.507867143559835 2
2:3 12.10339804986674 2
2:3 15.457695107558044 2
3:3 20.37722895737845 1
2:3 20.544038636278415 4
2:4 19.22205615044448 2
2:4 5.433649465100122 2
3:4 6.522093403446502 1
4:4 17.962675824761526 1
3:4 5.077633978907361 1
3:4 3.935528961813832 1
2:4 18.616284892600543 2
2:4 35.73021431338588 2
2:3 15.404778865058436 2
3:3 13.014443004052978 1
3:2 32.70831403350889 4
4:2 4.137764711318216 4
4:2 3.3387663181174076 4
4:2 5.58651418570506 4
3:2 44.36656899571952 4
3:3 25.802061576653166 1
2:3 11.046700671071907 2
1:3 36.90888630770765 2
2:3 13.179299712021962 2
2:4 23.736959708705143 2
2:4 19.205686196292557 2
2:3 16.019432500313556 2
2:4 18.341488524573634 2
3:4 5.434724221571566 1
2:4 20.413026626952774 2
2:4 26.482746186713715 2
2:3 13.471070819309375 2
2:3 15.760281651197717 2
2:3 15.466732871819339 2
3:3 24.696660108621007 1
2:3 19.645371267515152 2
1:3 29.230476448439482 4
1:2 20.92423816505363 2
1:2 17.912300127515387 3
.
4:2 5.323103803310971 4
4:1 19.918460359501694 4
4:2 4.569318314319642 4
4:2 6.000484680662093 4
3:2 44.56103083325799 4
4:2 5.583959873842592 4
4:1 40.255543351910255 4
3:1 5.523015695679256 4
3:1 3.6744916390982265 4
2:1 23.162601206554797 4
3:1 5.149575069801377 4
4:1 18.152551584635034 4
4:2 4.115493149004279 4
4:2 4.878408372433088 4
4:2 5.081581009258133 2
4:2 5.058382862034774 4
4:1 16.378017450028718 4
3:1 3.9308415416876112 4
2:1 39.42806486368335 3
2:1 28.804872162495307 3
2:1 29.300345421959058 3
2:1 30.88914505202578 3
2:1 44.961610594623565 3
2:1 39.408612086472814 4
2:1 37.195198377648644 3
2:1 24.79998074980801 3
3:1 4.61878808344524 4
2:1 43.82748777112543 3
2:1 6.05235615696027 3
2:1 25.25520405999707 3
2:1 41.188027852383385 3
2:1 52.31972799197942 3
3:1 3.3682127291997057 4
3:2 3.2010831548637704 4
4:2 4.380707721115358 4
4:2 5.991047377551089 4
4:1 11.667365999112448 4
4:1 28.926830308055994 4
4:2 6.37676100377149 4
4:2 4.179979061085106 4
4:1 16.63323360590338 2
4:2 3.47454354850235 4
4:1 13.615371061913697 4
3:1 29.618712560854107 4
3:2 57.39944434610852 4
4:2 13.509819372939727 4
3:2 49.10522248906021 4
4:2 5.261234905892344 4
4:2 5.8558673430182555 3
4:2 6.239513798546722 4
4:1 12.177301212747986 4
4:1 15.956409035977964 4
3:1 6.226594993794721 4
3:2 26.99502694410425 4
3:3 15.774475617274797 1
3:2 38.33564958726907 4
3:3 21.521028031516316 2
3:2 45.85611919585302 4
4:2 6.356890343905309 4
4:2 3.0228331819803778 4
3:2 31.99742986055989 4
3:2 34.0303927536925 4
3:1 11.163645054045954 4
3:1 23.898856847985627 3
3:2 44.43649477926501 4
3:1 5.091615193113543 4
4:1 14.442832264479046 4
3:1 5.067665550806415 4
3:2 36.92740824066163 4
3:2 30.16786237112845 1
4:2 5.089953819454157 4
4:1 10.549962271591722 4
3:1 28.289994612152086 4
4:1 11.909432440841474 4
3:1 3.0708837243370857 4
3:2 24.103200082608822 1
3:2 33.65029354480838 4
3:2 36.272037084642776 4
3:2 42.894858177073644 4
4:2 5.463710486193951 4
4:2 7.837717058419964 4
3:2 21.93966097677928 4
4:2 6.057016684541855 4
4:2 4.987948233737506 4
4:2 5.303827953832595 4
4:2 5.021052756005221 4
4:2 5.642302130376354 3
3:2 32.44653390236718 4
4:2 17.967296971104748 2
4:2 4.772925511130177 4
4:2 6.557516390147761 4
4:2 2.946646063838752 4
3:2 25.824932576808052 4
4:2 5.76710038429495 4
4:2 6.229903148499961 4
4:1 10.186511588063153 4
4:1 11.544230707827172 4
3:1 38.850777635454875 4
4:1 13.7610656292769 3
4:2 5.746894103638419 4
3:2 30.927588620347432 4
4:2 4.427119311909492 4
4:2 4.41594425802308 4
4:2 6.636998795328341 4
4:1 19.225930253907315 4
3:1 5.14100446157901 4
4:1 19.862669313286187 4
4:1 12.935854720880894 4
3:1 5.730434943311359 4
2:1 38.146501208924 3
2:1 40.477934547283894 3
2:1 31.404541504653682 3
2:1 37.46895483973595 3
2:1 26.67891119936069 3
2:1 31.31967852214953 2
2:1 38.593116396546144 3
2:1 19.679861432801154 3
2:1 39.23545070575493 3
2:1 40.88586814805429 2
3:1 6.575162382675915 4
2:1 22.563482761098346 3
2:1 37.64163021511237 3
2:1 33.44837182855064 3
3:1 5.790464277633272 4
4:1 12.745550796032942 4
3:1 6.405812345864006 4
2:1 32.03824062196672 3
3:1 5.527286645569239 4
2:1 32.32434885983069 3
2:1 43.28468790613313 3
2:1 24.70510827910637 3
2:1 32.241138269081354 3
2:1 28.059427336670495 3
2:1 30.83132737784994 3
2:1 43.63526323811195 3
2:1 34.166036576350265 3
2:1 39.39841758975098 3
3:1 30.199763718990877 4
3:1 4.149631653314058 4
3:1 4.748816031430474 4
4:1 11.622679219588438 4
4:1 16.994342475214093 4
3:1 6.159461549774363 4
3:2 26.170860238932306 4
3:3 20.839338672056865 1
2:3 17.67800975729506 2
2:3 15.442711200728516 2
2:3 13.856069305257805 2
1:3 44.39458938654459 2
1:2 23.516905229408657 3
1:2 18.900745584508464 3
1:3 43.09725087820809 1
1:2 21.25651570238705 3
1:2 20.1589883839567 3
1:2 29.081585492619528 3
1:2 14.05205805843814 3
1:2 15.579956525282551 1
1:2 13.023961254085574 3
1:3 43.00704760085992 3
2:3 11.151896536236283 2
3:3 20.33384741038415 1
3:4 5.869552388487029 3
2:4 5.253386901817048 2
2:4 11.872180631812403 2
3:4 5.843048117247941 1
2:4 18.345751789884027 2
2:3 13.676805852530098 2
1:3 19.527476520024898 2
1:2 19.671164813327156 3
1:2 19.464718997272758 3
1:2 19.03014467688805 2
1:3 38.62305517451703 2
1:2 7.194097294351909 3
1:2 9.715052538644835 3
1:2 22.027055972880717 3
1:2 10.20326574513465 3
1:2 22.859307445704015 3
1:2 29.165377387505288 3
1:2 11.385466725981216 3
1:2 20.169042185069006 3
1:3 27.08707310183084 2
1:2 22.456623653262163 3
1:2 43.477375070902035 3
1:2 20.459112828708864 3
1:2 25.771750228031696 3
1:2 16.771704699528378 1
1:2 27.259195415570062 3
1:3 36.1176714252402 2
2:3 18.528188779361173 2
3:3 25.359292798512854 1
3:2 22.91664481557114 4
3:3 10.490264404884485 1
3:3 10.104630250185474 1
3:4 6.03929151324818 1
3:3 15.68517920125337 1
2:3 17.93046782264469 2
1:3 31.388838408519533 3
1:3 43.38832547520453 2
1:3 24.28620759830102 4
2:3 16.1611099992285 2
.
2:3 14.49550777958988 2
2:3 23.445874518297487 2
2:4 19.924596398342107 2
2:4 15.3695136650261 2
2:3 16.058956153072288 1
2:4 19.438017341884585 2
2:4 18.83851799040127 2
2:3 16.615099382101132 2
2:3 12.843115915471738 2
1:3 26.95015337158494 2
1:3 41.99536679578466 2
1:3 5.434670739853168 2
2:3 12.659146177708108 2
2:3 11.404324293134223 3
2:3 5.67636780870634 2
2:3 13.443822475878873 2
3:3 16.678736496585106 1
3:2 24.39292450756638 4
4:2 20.248028173428256 4
4:1 13.576312868736126 4
4:1 16.951221288405634 4
3:1 4.493790664014284 4
2:1 41.032216935219196 3
3:1 2.8333473741695427 4
4:1 10.14732868745161 4
4:1 18.135084719845995 1
3:1 5.350661615355086 4
2:1 34.6865528628687 3
2:1 34.5348100329046 3
2:1 31.065006319432346 3
2:1 34.80567796899434 3
3:1 3.1649978205398694 4
3:2 32.99752159125386 4
3:2 36.818635809725606 4
4:2 3.5084922526790097 4
4:1 15.25759147326663 4
4:1 14.691014504394468 4
4:1 14.239936660003242 3
4:1 15.333049150011364 1
4:1 15.97131077512974 4
4:1 12.920852772416175 4
